base_rot, wings_rot
-5.849025764106115588e+01,1.512619496641475791e+01
3.223628709864932773e+01,2.826670384756511467e+01
5.426809891741859815e+01,8.936528901693057492e+01
-1.187226704457135895e+01,5.829753794845585446e+01
5.477578424247829503e+01,1.011373552345078508e+02
-2.559838990546504078e+01,6.605444393029053174e+01
-5.116819928445100629e+01,6.767492034740745233e+00
-4.129506371957104705e+01,1.059098375489221837e+02
5.778948095417871400e+01,9.889112569659874907e+01
-2.341183485573635892e+01,2.186551641508112098e+00
-5.944587205200016911e+01,1.193338005045223156e+02
-4.300370391219024668e+01,2.770668019085550782e+01
2.878783818733552380e-01,4.354944831270941563e+00
4.052440758368231855e+01,1.070123346072864763e+02
-1.463126081973473447e+01,9.752960663451817425e+01
4.483762918263377628e+01,8.046110659989028591e+01
-3.738727638443590706e+01,3.358091130276194747e+01
-3.451099513215913817e+01,7.433897678535915077e+01
1.953639179051252484e+01,4.943819107609657237e+01
-4.515836212206827582e+01,7.097201517576675656e+01
1.840999487136542712e+00,9.319192825454169338e+01
-1.969746686760639420e+01,9.698670814680488661e+01
5.024803729195710389e+01,5.732570053980663971e+01
5.666955684416585370e+01,5.093509656195664981e+00
4.555489357367557091e+01,7.906406358511409849e+01
-4.187418915118065144e+01,1.046825769319786730e+02
5.683652813734516940e+01,2.360175030585662270e+01
2.444141304130616277e+01,9.604733505971797314e+00
-3.382352779144498811e+01,1.103639865665826392e+02
-1.025109841512538367e+00,8.173929017453522761e+01
-2.855726059639323111e+01,6.914983304019846067e+00
-4.229126597827510636e+01,1.122556014294753055e+02
-5.442130313955264143e+01,3.686888485239574464e+00
5.627888814259861761e+00,9.272743246764819958e+01
5.701343397316371409e+01,7.600648915080479640e+01
-5.003593225723031424e+01,6.742193559346181253e+00
-6.375924903600250104e+00,9.867837591439649714e+01
-2.101339191073743251e+01,2.776322362165446123e+01
-1.071464396035961641e+01,9.562920146193302173e+01
5.707751378095275641e+01,8.927847800933616895e+01
4.659598276508017989e+01,3.332391466637231048e+01
5.661196123641663291e+01,7.731403407055714183e+01
-3.194600620247461364e+01,6.590830934055470891e+01
-1.456598246971654476e+01,1.836072028360529629e+01
5.871359226491742334e+01,2.591849153867559963e+01
2.098912633594109423e+01,3.485907894017987729e+00
4.288546850998442039e+01,2.435392998535043674e+01
3.612633756301302412e+01,9.257765133960259618e+01
2.625962480007441968e+01,5.124330706190719553e+01
1.601772587666840764e+01,4.085117826805863217e+01
5.380247395831484880e+01,6.319679867504518711e+01
1.877467176384790548e+01,1.084371561862570843e+02
4.564670925517678768e+01,1.187243790753465760e+02
-4.464336521997500284e+01,3.502781234604941574e+01
-3.433975789277563706e+01,9.263883454398730066e+00
5.291822186399654981e+01,5.447190333190325617e+01
2.863705075699925828e+01,7.132728041638793570e+01
3.819421376252833511e+01,6.650405889909630730e+01
3.360071281228499629e+01,1.060462274637367983e+02
3.723354584184782823e+01,5.085524361372493729e+01
-2.220723593753960756e+01,3.560503395688998296e+01
3.546167727854111718e+01,9.369892758549367429e+00
2.507699686377689829e+01,6.090634261841398001e+01
2.648900439038519039e+01,2.517500947218215046e+01
3.057349992978421938e+01,8.545248879695849098e+01
-5.188649669550667198e+01,4.026610979962246262e+01
-1.055372624289275763e+01,7.354637861049204162e+01
-2.709168057410697372e+01,9.099545411028330477e+01
2.389496168325948133e+01,1.033589278462333283e+02
-4.034379406113620803e+01,1.218051594128624515e+01
-5.910951809994533335e+01,5.709929856970436646e+01
-5.959636332008238213e+01,2.477346413611760312e+01
3.843298154172100567e+01,4.329102203837043028e+00
-3.679718560940671068e+00,5.078977451829805290e+01
-3.591277982676967895e+01,9.979396764036907541e+01
3.060760333251016618e+01,6.073355961262423364e+01
-3.058478105616835663e+01,3.225538197239186111e+00
2.046846396935585233e+01,2.278532110731132931e+00
4.184739329767272409e+01,5.836783931333000908e+01
1.415919297948451572e+01,6.871245477068652008e+01
-1.790061645874089180e+01,6.197079040478704570e+01
1.717715386692634638e+01,3.034578170746984327e+01
2.816183739335147607e+01,5.645796196298911696e+01
3.072337682184473806e+01,4.721099039681704568e+01
-1.584673363807240776e-01,8.069502326478924203e+01
5.762213996693193963e+01,9.355126926735962911e+00
-9.830531469427931768e+00,7.280001467082200861e+01
2.004152427039979045e+01,6.230795228495954774e+01
-4.422948532295590240e+01,8.461489949073302341e+01
-3.928800542292226083e+01,1.067016013685212101e+02
-4.933954142972466173e+01,2.453498690225071144e+01
-5.065684031823629141e+01,1.137624351160349647e+02
-8.375648798291308594e-01,4.963878373802917565e+01
-1.749584451167233823e+01,7.293337008282259148e+01
-1.352178362890966667e+01,5.589746209574242286e+00
-5.529116349301573052e+01,9.464812722809192280e+01
2.109034271485793965e+01,4.507540787899335299e+01
2.797313209459400696e+01,1.087540866550122871e+02
5.014339919949836144e+01,1.539824028816188317e+01
-4.639670975277873310e+00,7.415373977750917334e+01
-3.375764912442300414e+01,1.084379028148051276e+02
4.488275602828991850e+00,1.045513868168313536e+02
5.947033182027567477e+01,8.363806677159196568e+00
6.408143144912997968e+00,9.921307500023286252e+01
5.400618503793310765e+00,7.462363347185356766e+00
-2.121765714886936394e+01,1.749501064489874835e+01
-3.110769138166685366e+01,6.105777528094666451e+01
-5.328666677965755127e+01,4.038494760670336348e+01
-1.772420158906203369e+01,4.466775955594667380e+01
-5.024624376751347654e+00,2.951734176068270799e+01
5.056604025884594478e+01,2.616628461654495474e+00
-5.557874610202716781e+01,1.112864114316885349e+02
-1.419527117001025118e+01,5.217169115921077349e+01
4.194974824347444553e+01,8.673981789834624578e+01
-3.589406306656812973e+01,6.596516713775082508e+01
3.461367088279753546e+01,1.025669894665964108e+02
-2.980319246698473989e+01,1.127476658294515772e+02
-5.657671363250994290e+01,3.974606338166513808e+01
-1.373432506046131607e+01,8.109880819097983817e+01
9.600403096253984359e-01,7.605758780453591328e+01
-4.439511313589961361e+01,1.152801999693610213e+01
-4.111319758993171547e+01,4.926092252159724438e+01
3.173871390347827059e+00,8.968158455018681252e+01
1.076539006782596175e+01,3.653371123899029627e-01
-5.924250555065299295e+00,1.139577217712135706e+02
2.027515217615533061e+01,1.146063177565315527e+02
-5.538332955467509322e+01,1.104768523058905600e+02
4.474029567700767984e+01,3.056189605858026681e+01
3.387471700071185410e+01,2.514214296657294057e+01
3.444854747727178790e+01,8.949099043650075203e+01
5.331589756119845447e+01,5.969009043422119731e+01
-4.495234954211262846e+00,1.302758112846281513e+01
-5.390848779746717412e+01,4.167429181244152403e+01
-3.817776536977456914e+01,6.996402500563809213e+01
4.714119459533375789e+01,9.602100112137101462e+01
-4.818250525761206404e+01,1.028276731614347170e+02
3.305128504095975472e-01,4.058447087336111991e+01
-1.596546795484896819e+01,5.481345663509485178e+01
3.530732215675905650e+01,8.007897659170993165e+01
5.308592550071593053e+01,6.477262686537181935e+01
5.001629105566733813e+01,7.528993171513688765e+01
1.525524827243039283e+01,1.110890690117274602e+02
-3.116718964282871696e+01,3.133027054389315680e+01
3.731566955198385926e+01,9.541471497064236473e+01
2.027196538083580890e+01,4.821662338241313250e+01
5.242649355016673951e+01,2.698942134119399228e+01
4.657631362159780508e+01,2.014130202833594296e+01
1.577880820642279502e+01,4.654579760224928009e+01
3.940499720964346864e+00,1.019568460409940087e+02
3.238716763994743530e+01,2.276386016168019211e+01
6.303988532290276225e+00,1.098842827953569810e+02
7.152417190695672389e+00,8.195961963400004890e+01
-5.882289341287209083e+01,4.916319205825952565e+01
-4.920465639876857011e+01,6.315132082137114367e+01
2.554377582985942752e+01,1.890794550783732042e+00
4.459596697624886019e+01,8.627121619844790246e+01
-3.384185738222498685e+00,8.065313993526589798e+01
-4.295899250846591855e+01,4.684026803428123742e+01
3.177969971318255205e+00,1.093869441646360485e+02
-4.796329493615528605e+01,1.081980118545358778e+02
-5.805899550454731894e+01,1.003242726458854150e+02
-3.347634846909713957e+01,4.669309698233768557e+01
3.039079880922162147e+01,1.169878279552598173e+02
-1.634511898447847500e+01,1.910081682114022072e+00
3.736128686948418931e+01,7.255041021689959280e+01
-2.888323384900491675e+01,2.018217229933640056e+01
1.929303918304202625e+01,1.117445620136438293e+02
-4.327706963017470088e+01,4.594490615417048929e+01
5.079591022838705783e+01,5.148921165403122302e+01
4.281235399195423952e+01,1.740100689237125664e+01
4.537583998194808999e+01,5.019650960278014651e+01
-5.054126964046953674e+01,1.124175702393751948e+02
-3.052747380227361873e+01,6.065138969321282048e-01
-2.561555521733911434e+01,4.753186941673927635e+01
-3.883482331496936979e+01,5.509955017691867596e+01
1.008893378349195302e+01,2.289400967192896097e+00
4.351832682124924645e+01,7.136661859857920831e+01
-1.260466930600845359e+01,3.621686416086704696e+01
-3.011201606732395319e+01,7.863430530766537530e+00
-3.909058309897176997e+01,6.370188182523628484e+01
7.402793402016371260e+00,2.701121128238756341e+01
4.014018597233335583e+01,7.209766531029648817e-01
2.063417690133661608e+00,3.458738478037957975e+01
3.270790997984865101e+01,6.979548677904512033e+01
9.602747313824195885e-01,3.574569721598678740e+01
-3.420841065271642378e+01,2.027195937587891095e+01
-3.475544011335720995e+00,1.079658208369259853e+02
-2.564457532641000626e+00,4.976376949766287083e+01
2.095999549342737112e+01,6.110197046058280534e+01
-1.258440152859164129e+01,3.475357849888704997e+00
6.896330037900540333e+00,9.265985716548211570e+00
-1.733801542184636446e-01,1.172247334820072382e+02
-9.354375263870451818e+00,9.073277641270117044e+01
3.831802797187793885e+01,1.115777961645444378e+02
3.260162976545990432e+01,2.726583825399010408e+01
-1.876312280284015799e+01,1.171412375051961732e+02
-4.818384609766177107e+01,5.898516482124018978e+01
-4.807290327161577892e+01,1.077346000423428407e+01
-4.898505412783278246e+01,2.550592720732845819e+01
1.298357966467457913e+01,5.211100782963104905e+01
-4.090824978095889719e+01,9.472770214000828304e+00
1.993253635538096091e+00,6.435376795398678951e+01
-4.868826194702113241e+01,7.570856988908531093e+01
-7.807497108781447537e+00,1.030810870758276252e+02
-5.362485255162066977e+01,9.450990164268607430e+01
4.182329474564039629e+01,4.469206281642853185e+01
-2.935468961312857772e+01,1.164199074462979553e+02
5.680476243168479300e+01,3.462246479285000511e+00
1.451884677180456151e+01,6.543712246105519625e+01
-1.336396181156817420e+01,4.078372081261815651e+01
-3.042584394534998182e+00,8.294013632374615952e+01
-5.480767142095531597e+01,9.700027054805060445e-01
1.676624143664213307e+01,1.006794207198225877e+02
-1.271011130262436950e+01,9.939327013696825475e+01
5.656052765622064271e+01,2.418331131848499993e+01
-8.817878982179038871e+00,7.394154361118157226e+01
-3.401704879485153299e+01,1.060363018988691266e+02
-3.322684280857787797e+01,7.616025469204583942e+01
-3.328262832899525847e+01,1.006269780378506766e+02
-1.101677755282806004e+01,2.085332742310056631e+01
4.876156363048278308e+01,7.479815703898013624e+01
-5.593847004315725968e+01,3.628694997645111897e+01
-4.815694192602265389e+00,9.792534404291712846e+00
4.697598437901766033e+01,8.122607819625973491e+01
4.688007171102007931e+01,4.627299237707505597e+01
5.142789451448054194e+01,1.198613586306779837e+02
-5.852640662305866215e+00,2.591524337058957883e+01
3.859220814625042806e+01,9.895025226841885058e+01
-3.350704101762191556e+01,6.959463906203819761e+01
4.444978545107936441e+01,3.207515374392903595e+01
3.187615052558319917e+01,1.267442221271968350e+01
-3.999947372641308618e+01,3.114303981466331450e+01
-4.748468251884347069e+00,7.150828818498811756e+01
2.938309464490245659e+00,8.226582521614457733e+01
-3.988335876755992615e+01,7.174451805503257162e+01
-2.217710167765825702e+01,3.636701719646911357e+01
-1.477321896145334534e+01,6.744132092161039793e+01
-2.827249158763380166e+01,1.011110902942246952e+02
2.386921118256263696e+01,6.878748078951040235e+00
-4.256493244395474562e+01,5.515227380275020863e+01
3.275994629120367563e+01,6.897444694446060964e+01
2.175522234073376637e+00,8.275933753328354214e+01
2.542621406514848559e+01,5.292184456586316799e+01
2.853869590356111985e+00,9.939855114142143577e+01
4.815197446623392352e+01,5.426114049636374403e+01
4.285990826000893605e+01,5.759220555731851476e+01
1.793302344099987522e+01,2.235389573748095771e+01
-4.087240333736514941e+01,2.532943419134745255e+01
1.674394105052272153e+00,6.916541602335350092e+01
-5.570056443334792107e+00,6.741067208757023366e-01
-5.359209352381424196e+01,7.021909477941289879e+01
-5.640166667840099279e+01,1.160550559521753939e+02
-1.736472133388099337e+01,9.159437138447150062e+01
-4.715756798357867297e+01,8.159751463237039104e+01
-3.785390056050561469e+01,1.069851598797731356e+02
-5.132318773184564975e+00,7.371092388687662833e+01
-3.809364729346026479e+01,1.014186908020951989e+02
4.867146755694166416e+01,7.422640598626455244e+01
-3.398552183697089646e+01,3.032809472463219436e+01
4.623765682661876042e+01,1.114483511872097949e+02
5.658136509757510169e+01,4.624060125246231934e+01
7.010186235522184006e+00,7.546287663235581533e+01
2.381350802702326064e+01,4.311656887991386355e+00
1.065621441392094937e+01,4.100818573386888488e-01
3.764050362346006295e+01,4.999235455249635862e+01
-2.676745373005260831e+00,3.085700158976596441e+00
5.713694324990565576e+01,2.768199240301029818e+01
-2.938728835741024170e+00,3.893857101706289114e+01
-5.294581267395455626e+01,5.146213186835559128e+01
-2.108993369271487950e+00,1.057288334027463463e+02
1.462511381500890195e+01,9.813263888686962844e+01
2.639635849971760706e+01,1.152211739537249429e+02
-3.229515695433072153e+01,3.347012605073116376e+00
3.872393788305694784e+01,7.234471897301568788e+01
-5.227540225685937259e+01,3.929963201332606815e+01
-5.037149645056019409e+01,7.251281217489096775e+01
2.710070460748568166e-01,7.824485760971904291e+00
1.332158920651956180e+01,3.677497348530697963e+01
-3.718078183643994805e+01,9.704060777990092390e+01
-5.382570456011120541e+01,5.102925702599532265e+00
-1.359196524945345885e+01,3.444184482014907189e+01
-3.138672366649300471e+01,1.190922745361048243e+02
-4.593992186052555127e+01,9.845680005502184429e+01
3.632404285293866053e+00,6.011216383887060744e+01
-4.204261647305623484e+01,1.090276926197486347e+02
-1.146885966862669903e+01,5.003677307853786971e+01
-4.668681439363560060e+01,7.338344355212161929e+01
8.925881035344460201e+00,7.649102982338125400e+01
-5.398624690053866004e+01,1.337681559096154515e+01
-1.236463016602456122e+01,4.061993790136293114e+01
3.295905518554749847e+01,7.928539178304953339e+01
-3.864612866788105094e+01,4.613137057870364544e-01
5.749781706379687307e+01,5.739797130664780411e+01
4.184370166075665054e+01,4.550539687415289336e+01
1.927254849971087936e+01,6.532842427700545329e+01
5.990815456739886713e+01,6.406162907804797157e+01
-2.615380367460818434e+01,6.902204118186362791e+01
-8.367747547200693248e+00,1.152920596270244573e+02
-9.060577356100104396e+00,3.442605849655461725e+01
5.881355392150182126e+01,8.380565711047762534e+01
4.995554167870267293e+01,9.507294214059314186e+01
5.286140387630671000e+01,5.632053536824245299e+01
2.419977967272505737e+01,2.070616107339517953e+00
2.324702776438384433e+01,1.010406800935755314e+02
-2.827571897538323853e+01,4.822610127379854106e+01
2.302966283368711231e+01,1.139568914639743156e+02
-1.892861292151885522e+01,4.203293206745036059e+01
-2.539525775322979229e+01,1.123473523296328693e+02
3.649884104289444053e+01,1.109111762128148371e+02
-4.114251535730041809e+01,1.147862783138869105e+02
-4.331980174477965306e+01,3.465654674388345313e+01
4.874216296317068498e+01,5.366834935943017371e+01
-5.696614993094062385e+01,8.461363136682972197e+01
-3.093741543323852738e+01,5.337527027518400757e+01
2.147081257319202052e+01,5.183228491224441825e+01
-5.092506312560192328e+01,1.111035585245436437e+02
4.271414133378564770e+01,9.946935206013642983e+01
3.680519293663334679e+01,1.018983003920337893e+02
-4.164833192950702312e+01,1.067209076706706838e+02
-1.414376426337264547e+01,4.940451669727166717e+01
1.610453267867126215e+01,8.959059763477422678e+01
-3.552645006543593809e+01,3.184290643763576156e+01
-4.048410986023648661e+01,3.041812791734938770e+01
-4.696628308848704592e+01,7.796883925634165280e+01
4.639724030910667807e+01,1.182531587980333114e+02
-1.194454316604911526e+00,9.253038106520563133e+01
3.084436658096554140e+01,1.588106577196028013e+01
5.384682485564164267e+01,6.404803616535838273e+01
1.905207139014952133e+01,5.817940497358399199e+01
-1.497125473625830949e+01,9.909600544893818608e+01
2.389467815802170492e+01,3.206015694347530598e+01
3.595196086785772138e+01,1.117678257185660300e+02
-1.551614193511767326e+00,1.160971476171538086e+01
5.268742695598156445e+01,2.515700138343870407e+00
-2.050722030524907069e+01,8.512248265384000945e+01
-7.914300808370434481e+00,6.748885207609144743e+01
-4.579234744357151499e+00,1.108927300385362713e+01
4.754432569475500259e+01,4.869959598840312154e-01
-2.558140086920455047e+01,9.975423347697585541e+01
-3.277997829579219768e+01,1.032453564469142151e+02
-5.898743704464651216e+01,8.350800259525712477e+01
4.085058390250277682e+01,3.212232155498721653e+01
1.017457379366886983e+01,2.847185140501139955e+01
4.736267511140053443e+01,6.665050219745837978e+01
2.539356634397097423e+01,7.320684169130332464e+01
2.306837817037441596e+01,8.097173788783896953e+01
3.121249377130038738e+01,4.651012808820195943e+01
5.751501574454493948e+01,1.053435932661077175e+02
-2.888233810616894459e+01,1.125403641837835806e+02
2.098196356338553414e+01,1.123075302056899005e+02
-4.321958533192564289e+00,5.176237648007776926e+01
-2.710372897901407896e+01,1.973256430063909406e+01
-2.523963714259324576e+01,3.578449285068154850e+00
-2.195939429313988711e+01,2.564160345969542121e+01
-5.967760510367611460e+01,1.196688433827825833e+02
-1.579354845960097720e+01,1.114238249761461503e+02
5.255388892534639922e+01,5.312389248178946133e+01
-1.939125141799101470e+01,6.433381427942049413e+01
-1.243720191398042374e+01,5.881467930061018734e+01
2.433435511253576067e+01,7.239967499314874999e+01
-1.189338444887163604e+01,5.966565239595987435e+01
-2.556812601244483574e+01,9.038994892475379572e+01
8.130428429226768117e+00,4.901207724444650182e+01
3.842493495393961211e+01,5.559775279780286894e+01
-3.144043745298875336e+01,6.007623656445253602e+01
1.911006694225815750e+01,1.094187299713663037e+02
-1.040263745577884436e+01,4.677017926122309888e+01
-1.692133736456088400e+01,3.506195624587674331e+01
1.745421023499351065e+01,2.363889313635943878e+01
2.330924135564374922e+01,4.504823018381822664e+01
-2.866346043556902501e+01,1.010337089617545203e+01
-5.173106189216580475e+01,2.437879900217497564e+01
5.022636429558041016e+01,2.401523238582121422e+01
-8.788866169926734528e+00,1.024161894174606431e+02
-3.942266132305115889e+01,9.817132233247516382e+00
1.574373738640630904e-01,4.594702560986063844e+01
8.048316878624433457e+00,3.971839254942449315e+01
4.861499696030125506e+01,9.949054173639854071e+01
7.900616129241598173e+00,1.544003694393421000e+00
1.491480497049069243e+01,5.171545179164436234e+00
-3.774631429420716699e+01,5.047569872194006990e+01
-1.833257210669336246e+01,1.124519408622734318e+02
-5.992711507561982387e+01,5.495507923170441700e+01
4.908915510696999718e+01,8.214056984606916956e+01
4.516192892903859502e+00,6.758118558817611188e+01
-5.128582339391282119e+01,9.595320650291643005e+01
4.766989641431449343e+01,1.071305511968048165e+02
5.245748783945190041e+01,1.222045727146486627e+01
-3.804889145874241763e+00,3.922424451965774495e+01
-3.195797289462703716e+01,5.595016366991765011e+01
5.275229510304868086e+01,1.149629994280075778e+02
4.930868134835317562e+01,2.403134939668804648e+01
1.476605452898684234e+01,1.107297590430611507e+02
3.392777160969302486e-01,2.918646019609234799e+01
-2.301212550329061912e+00,8.317798841051566683e+01
1.330508611799783125e+01,9.098017885351355005e+01
1.454334663967918573e+01,6.034022388712662632e+01
-5.818077709860503433e+00,5.359059558722023553e+00
5.460080580384033055e+01,8.050814438841598530e+01
-1.028576055159869185e+01,7.615758677811113841e+01
4.937711657090170547e+01,9.975764971430886874e+01
4.540089045354804398e+01,3.140057732291709058e+01
3.789707250910760195e+01,7.628629760864092191e+01
2.896940140639014771e+01,7.451849552907040675e+01
1.836231184627865787e+01,1.142200138857390073e+02
5.367375960924920264e+01,6.831618007813231941e+01
-4.005872764795458352e+01,6.316454135036575934e+01
4.370180501573953791e+01,4.670999516850632460e+01
1.227765830643190270e+01,7.107280199090256190e+01
2.546987406135836807e+01,8.456442375643517551e+01
-5.619835801978994283e+01,4.556239184638872786e+01
2.793486029217099542e+01,3.000060287708082996e+01
-1.840388569387909712e+01,9.031895922465739091e+01
3.735826530037492432e+01,1.007277481258966390e+02
-9.894781751313274754e+00,6.375084446231911173e+00
9.629157893208486030e+00,3.115473581561784044e+01
-1.791932503195980786e+01,7.402047229361387792e+01
6.980602886133098650e+00,6.115052926658752597e+01
8.326068626977715326e+00,1.922432086712997368e+00
5.498710661657136711e+01,1.191993367890770941e+02
3.041341292168482369e-01,5.432024161601076173e+01
-2.605166445018701893e+01,1.043623420059432050e+02
-4.072850167940814003e+00,1.155540757030041306e+02
4.401991412343522825e+01,1.645642916576214176e+01
3.681242423155468657e+01,9.059811560036466460e+01
-4.759563013295185385e+00,6.232278455020404095e+01
4.252093700316632408e+01,3.502491806754957793e+01
3.722376560712720561e+01,4.289931351553455841e+01
5.471652813585068031e+01,4.921875806713409673e+01
2.086695797564848931e+01,1.173569456113877578e+02
1.377367558810512094e+00,3.164102973454521184e+00
-2.427305980126600105e+01,4.921458813578006897e+01
5.829448733849454811e+01,5.985353824255754773e+01
4.377575242929789567e+01,2.720810123933608793e+01
-1.194214514087278900e+01,1.192965623538724884e+02
-5.953636578986112937e+01,8.144505936911180299e+01
-4.132284173087244739e+01,5.310196431892673274e+01
1.552289957860476477e+01,4.809351850508068082e+01
2.752876959297866222e+01,3.606668055534915140e+01
-2.318743301513026722e+01,8.285632556037994334e+01
3.454364646390813220e+01,7.957111997281295146e+01
-3.529697697058648487e+01,9.512048194519252320e+01
5.995971829267411124e+01,3.900320443162036810e+01
-3.290195057489248853e+01,6.250310893202101425e+01
2.264135744122118865e+01,9.323364421784651768e+01
-1.721621930221070329e+01,7.802449430724029966e+00
-5.277489725744531057e+01,7.562232221587432690e+00
-3.754076423567695997e-01,7.220301735867977300e+01
3.224313829234323237e+01,1.024700272723176084e+02
-2.505409486300151656e+01,5.617087140983886684e+01
3.189049381825692819e+01,1.037616083793705002e+02
-2.668271237615933700e+01,1.099432331966838916e+02
-4.148481017324360209e+01,1.058259442532785783e+02
4.045969291084298902e+01,1.351413091768784014e+01
-3.998720818320783366e+01,1.165897474812103525e+02
-2.749966659654722889e+01,3.385212794679325299e+01
-5.765799759132806201e+01,7.373166977345078088e+00
-5.553824385973369715e+01,4.480586624456145728e+01
5.489922473048260088e+01,9.368768753493556289e+01
-8.244754174523670542e+00,5.350625821325224507e+01
-1.950808134074472378e+01,8.948041596934253050e+01
2.000809283615993195e+00,9.887122980117248972e+01
3.901733758973830390e+01,2.580397040317746971e+01
5.924693722901389492e+01,1.079688053691826184e+02
3.747862303036021103e+01,1.020152569994735643e+02
5.003372747608659665e+01,7.714561637674150063e+01
1.747288426211170531e+00,3.232411999822275561e+00
1.865062300341169532e+01,8.083466861795118064e+01
1.485512672704716408e+01,7.458197768922210003e+01
2.778822102222513024e+00,2.361024355167854338e+01
2.843405619335001688e+01,9.729276285034416105e+01
1.675898661017690472e+00,5.627045961310281541e+01
2.709215646746014272e+01,1.043901498863637585e+02
-2.605158954899678747e+00,8.313834466019838487e+01
-2.824405152438441746e+01,2.129160539494968418e+01
5.343100220280230417e+01,6.751982389522153483e+01
1.759408001681305223e+01,6.099230337506699584e+01
3.540460336943749553e+01,8.380067590724381432e+01
-2.085150377633348029e+01,1.088227633957400684e+02
-2.944422079057357777e+01,1.151698497834207160e+02
-4.895523526689456162e+01,7.824766409449448190e+01
-5.676463004658355516e+01,3.841379582281468430e+01
5.777935646501357780e+01,1.447128110899774356e+01
2.052837924812021697e+01,2.966694532875792234e+01
2.210999275845999534e+00,9.315855287972772203e+01
3.588131719945594966e+01,1.330107720085452883e+01
-5.924302750989109256e+01,1.064811236059860562e+02
5.851883068633519258e+01,7.820318357405970744e+01
1.048631978766033512e+01,3.958755912344233252e+01
-2.739549167508896232e+01,1.004561073919765590e+02
1.073812708943030714e+01,2.234586466063582222e+01
4.553291615742362808e+01,1.022312892127817321e+02
-7.373251216450860568e+00,5.938434748687593867e+01
1.761468088370934026e+01,9.084659429952023402e+01
-7.293670338130446851e+00,7.403369281192199480e+01
1.800679269904532021e+01,8.259445172214152819e+01
-5.548409759792696150e+01,2.189246029277742878e+01
-2.201038615463793491e+01,8.829199109427472436e+00
-3.552076356211648545e+01,4.536174068334425158e+01
1.650031078707890231e+00,1.738951568819014781e+01
1.232585706508113788e+01,7.307684152725548188e+01
3.261785878337464339e+01,2.569756226066943583e+01
4.431043402262370989e+01,7.912899174046108541e+00
3.769961293606044705e+01,1.013051407055629483e+02
-1.264212670211450273e+01,8.079004807088988827e+00
4.883828576639261598e+01,1.520428045335163958e+01
1.759032981670810614e+01,3.446372434055775358e+01
1.838326819224856479e+01,3.370144155877042635e+01
-2.696634240130841675e+01,1.109073551817979393e+02
-3.631455141080389382e+01,1.861913002251581517e+01
3.419402736485486116e+01,1.696906476121202445e+01
-7.847288909631586762e+00,1.021750463122133823e+02
-4.300480765062368960e+01,1.174447459876302702e+02
-4.166424918216918627e+01,7.823693362226632075e+01
1.504271270544809624e+01,1.938471988189350625e+01
-1.661771925099053959e+01,3.574660045492602478e+01
-3.865431933507238682e+00,4.904684180184280251e+01
-5.039076824134803445e+01,1.730654990385630398e+01
5.096009590045056825e+01,6.932535610774035462e+00
5.474682729334831777e+01,1.709667814620651782e+01
1.061891845918871979e+00,6.236647061311892060e+01
3.518790247676260208e+01,1.185736814474154102e+02
-5.905273674738167244e+01,8.167490407307222711e+01
-2.175799468842105000e+01,4.037515206041004490e+01
-1.405826510010771813e+01,6.037003960364476285e+01
4.087668714500516387e+01,4.681988672838536303e+01
5.285498205316044107e+01,4.148664049430659162e+01
-4.345502698450547285e+01,1.083225877543702325e+02
1.340362656010965736e+01,7.864498266981850350e+01
-3.299294208273251172e+01,8.455938849929174239e+01
-2.838846303141696126e+01,1.095403698459449799e+02
5.437103578362768985e+01,4.965223802236535811e+00
2.710724841781338057e+01,6.656083090007416558e+01
4.213076223789337860e+01,9.531817406158329220e+01
5.165485009147730011e+01,2.193732635546245646e+01
-4.122816714066374288e+01,1.667670999193412484e+01
-4.277694910796162731e+01,4.170631075963542855e+01
2.278929505910831210e+00,4.901675007469568612e+01
-1.190632086724890115e+01,1.052447870669598160e+02
5.789059661205358509e+01,1.591248711371770241e+01
4.864961139504724486e+01,1.610319561076263284e+01
3.703060190084420356e+01,8.669177322619638915e+01
-4.504762576894859194e+01,3.326464150918622664e+01
5.793637789230696455e+01,7.619800436687215495e+01
-3.301946783547384712e+01,9.697191099712695461e+01
-9.733079968195369247e+00,1.009557707859879088e+02
-4.020678951047260341e+01,1.219888854510713472e+01
1.235602717389680549e+01,3.411301611400767086e+01
4.265072885923004264e+01,4.687177036447472034e+01
-2.983868248525564582e+01,1.824490507323206856e+01
2.214748222331604666e+01,5.618019561896027625e+01
4.418049761624602922e+01,1.865520493855465034e+01
2.631251994693322160e+01,9.400383357991084665e+01
1.458189847206344325e+01,1.030566305475325777e+02
-3.223487836390882677e+01,5.514656208431424034e+01
-7.442022831622693957e+00,1.128837047769927437e+02
-5.730100352174947886e+01,2.441068984564285316e+01
5.091960493505678187e+01,1.089396373368960980e+02
2.372917243058434167e+01,5.957366424496333934e+01
-4.135728188082033796e+01,8.975120100402293133e+01
-3.775490980449849587e+01,2.248034622757786316e+00
-5.435868393014664690e+01,9.980418403122011739e+01
-4.027954415985966818e+01,1.776845293403497195e+01
-3.198649675277027171e+01,3.227699023019138025e+01
2.099917196076060577e+01,9.209176914324257268e+01
-5.320193214786065283e+01,9.798530690881058547e+01
1.611436306997156009e+01,8.824212774627770983e+00
-8.342729628515286322e+00,1.085470270561033068e+00
3.906179735161764199e+00,1.157603177114144017e+02
7.636649829354766439e+00,2.716242412569293307e+01
4.598585536734239554e+01,5.988649739851864950e+01
